ID,Text,Comment
ToolGroups.Lapantouflemagic.AdvancedBuildings,Advanced Buildings,976
Lapantouflemagic.NewCentrifuge.DisplayName,Centrifuge,977
Lapantouflemagic.NewCentrifuge.Description,"A tall hourglass-shaped centrifuge used to purify nuclear fuel from hooman nuclear waste.
Also acts as a somewhat impractical dwelling for the sake of upholding tradition.
<color=#FF6EC7>Can function without workers.</color>
<color=#00FFFF>Works as a Levee</color>",978
Lapantouflemagic.NewCentrifuge.FlavorDescription,"Thankfully, some beavers are capable of sleeping even in the most unlikely circumstances.",979
Lapantouflemagic.NuclearPress.DisplayName,Hot Nuclear Press,980
Lapantouflemagic.NuclearPress.Description,"An oversized press using nuclear heat to hot squeeze more oil out of sunflower seeds.
<color=#FF6EC7>Can function without workers.</color>
<color=#00FFFF>Works as a Levee</color>",981
Lapantouflemagic.NuclearPress.FlavorDescription,Probably safe to live in.,982
Lapantouflemagic.NuclearFuel.DisplayName,Nuclear Fuel,983
Lapantouflemagic.NuclearFuel.PluralDisplayName,Nuclear Fuel,984
Lapantouflemagic.NuclearFuelFast.DisplayName,Catalysed Purification,985
Lapantouflemagic.NuclearFuelSlow.DisplayName,Slow Purification,986
Lapantouflemagic.FermentationHouse.DisplayName,Fermentation House,987
Lapantouflemagic.FermentationHouse.Description,"A small lodge whose inhabitants are tasked with supplying and taking care of the fermentation barrels installed in the upper floor.
<color=#FF6EC7>Can function without workers.</color>
<color=#00FFFF>Works as a Levee</color>",988
Lapantouflemagic.FermentationHouse.FlavorDescription,"""No one will notice if I keep some extra for myself...""
 -A fermenter beaver",989
Lapantouflemagic.AdvancedWarmstorage.DisplayName,Advanced Warm Storage,990
Lapantouflemagic.AdvancedWarmstorage.Description,"An old tower design repurposed to serve as a gargantuan storage for warm food.
Heat is provided for free and forever by a massive rod of low grade radioactive matter in the center of the tower.",991
Lapantouflemagic.AdvancedWarmstorage.FlavorDescription,"""Even better, the food placed in there never rots, and the fools that supply it never have kits!""
 -An eugenicist beaver",992
Lapantouflemagic.NewFloodgateDam.DisplayName,Floodgate Dam,993
Lapantouflemagic.NewFloodgateDam.Description,A complex but extremely convenient dam piece which wall can be raised or lowered to control water flow.,994
Lapantouflemagic.NewFloodgateDam.FlavorDescription,"""Aaah, progress!""
 -A mechanic beaver",995
Good.Onigiri_Salt.DisplayName,Rice Ball,997
Good.Onigiri_Salt.PluralDisplayName,Rice Balls,998
Lapantouflemagic.Lotus.DisplayName,Lotus,999
Lapantouflemagic.Lotus.PluralDisplayName,Lotus,1000
Lapantouflemagic.Lotus.FlavorDescription,"""If you find a black one, you can sell it to the nerds for thousands of cabbages!""
 -A farmer beaver",1001
Lapantouflemagic.Nenuphar.DisplayName,Nenuphar,1002
Lapantouflemagic.Nenuphar.PluralDisplayName,Nenuphars,1003
Lapantouflemagic.Lotus_Flower.DisplayName,Lotus Flower,1006
Lapantouflemagic.Lotus_Flower.PluralDisplayName,Lotus Flowers,1007
Good.DandelTea.DisplayName,Lotus Flower Tea,1009
Good.DandelTea.PluralDisplayName,Lotus Flower Tea,1010
Lapantouflemagic.FloodgateDamBlueprint.DisplayName,Floodgate Dam Blueprint,1015
Lapantouflemagic.FloodgateDamBlueprint.PluralDisplayName,Floodgate Dam Blueprints,1016
Lapantouflemagic.FloodgateDamFancyBlueprint.DisplayName,Floodgate Dam Fancy Blueprint,1017
Lapantouflemagic.FloodgateDamFancyBlueprint.PluralDisplayName,Floodgate Dam Fancy Blueprints,1018
Lapantouflemagic.SFITBFancyBlueprint.DisplayName,Irrigating Elevated Public Bath Blueprint,1019
Lapantouflemagic.SFITBFancyBlueprint.PluralDisplayName,Irrigating Elevated Public Bath Blueprints,1020
Lapantouflemagic.SFITBBlueprint.DisplayName,Irrigating Elevated Public Bath Fancy Blueprint,1021
Lapantouflemagic.SFITBBlueprint.PluralDisplayName,Irrigating Elevated Public Bath Fancy Blueprints,1022
Lapantouflemagic.MechanizedSpadderdockfarm.DisplayName,Clockwork Hydroponic Nenuphar Farm,1023
Good.Hydrogen.DisplayName,Hydrogen,1024
Good.Hydrogen.PluralDisplayName,Hydrogen,1025
Lapantouflemagic.RuinExploration.DisplayName,Ruins Exploration,1026
Lapantouflemagic.RuinExploration.PluralDisplayName,Ruins Exploration,1027
Lapantouflemagic.SkyExploration.DisplayName,Sky Exploration,1028
Lapantouflemagic.SkyExploration.PluralDisplayName,Sky Exploration,1029
Group.PowerShafts.DisplayName,Power Shafts,1030
Lapantouflemagic.ScrollHolder.DisplayName,Scroll Display,1031
Lapantouflemagic.ScrollHolder.Description,A small storage place for one scroll that serves to facilitate importation of blueprints from other districts.,1032
Lapantouflemagic.ScrollHolder.FlavorDescription,Only red pillows are glorious.,1033
Lapantouflemagic.NuclearPowerPlant.Group.DisplayName,Nuclear Power Plant,1058
Lapantouflemagic.PhDInNuclearPhysics.DisplayName,PhD in Nuclear Physics,1075
Lapantouflemagic.PhDInNuclearPhysics.PluralDisplayName,PhDs in Nuclear Physics,1076
Lapantouflemagic.BetterDamDrain.DisplayName,Valve Lodge,1077
Lapantouflemagic.DamDrain.Description,"A small watertight house that controls a sluice.
Allows the dam to not completely block the water flow.
<color=#00FFFF>Works as a Levee</color>",1078
Lapantouflemagic.NEWEngine.Description,"Burns Methane to create power.
<color=#00FFFF>Works as a Levee</color>",1084
Lapantouflemagic.MedicalBed_Injury.DisplayName,Medical Bed: Injuries,1093
Lapantouflemagic.MedicalBed_Injury.Description,Gives injured beavers a place to rest while someone adjust the <color=green>basic balm</color> into a <color=green>pine resin</color> cataplasm.,1094
Lapantouflemagic.MedicalBed_Burns.DisplayName,Medical Bed: Minor Burns,1095
Lapantouflemagic.MedicalBed_Burns.Description,Gives beavers suffering from burns a place to rest while someone adjust the <color=green>basic balm</color> into an oily <color=green>sunflower seed</color>-based ointment.,1096
Lapantouflemagic.MedicalBed_Disease.DisplayName,Medical Bed: Mild Diseases,1097
Lapantouflemagic.MedicalBed_DiseaseDescription,Gives sick beavers a place to rest while someone adjust the <color=green>basic balm</color> into a relieving <color=green>bramble flower</color> decoction.,1098
Lapantouflemagic.IrrigationLodge.DisplayName,Irrigation Lodge,1099
Lapantouflemagic.WonderIrrigationTower.DisplayName,Irrigating Elevated Public Bath,1102
Lapantouflemagic.WonderIrrigationTower.FlavorDescription,"""If people keep thinking irrigation towers are lame, just keep making them better until they like them!""
 -A carpenter beaver.",1103
Lapantouflemagic.WonderIrrigationTower.Description,"The ultimate irrigation tower: An elevated bath that irrigates crops with the dirty water, fertilizing them for faster growth, all the while having a minimal land pawprint.
<color=green>Water consumption scales with irrigated area.
Plant growth +15%</color>
<color=#FF6EC7>Can function without workers.</color>",1104
Lapantouflemagic.Irrigation.group.DisplayName,Irrigation,1106
Good.SolarCell.DisplayName,Solar Cell,1107
Good.SolarCell.PluralDisplayName,Solar Cells,1108
Lapantouflemagic.DeepRuin.Group.DisplayName,Abyss Exploration,1109
Lapantouflemagic.HoomanUndergroundFactory.DisplayName,Hooman Underground Factory Operating Team,1115
Lapantouflemagic.HoomanUndergroundFactory.Description,"Sends down the abyss a team of beavers specialized in ancient hooman machinery to repair and reactivate manufacturing tools that are far above our own technological level.
<color=#FF6EC7>Tasks that would have required an entire day for specialized craftbeavers can now be completed multiple times in barely a few hours.</color>",1116
Lapantouflemagic.HoomanUndergroundFactory.FlavorDescription,"""Apparently one of the hoomans' greatest fears was to see their own machines rebel against them, how silly is that? How could this big hunk of metal ev- Ouch! It zapped me!""",1117
Lapantouflemagic.GasExctractor.DisplayName,Gas Extractor,1118
Lapantouflemagic.GasExctractor.Description,A mechanized pump that can exploit pockets of various gases identified by the exploration teams.,1119
Lapantouflemagic.GasExctractor.FlavorDescription,"""You wouldn't imagine how many different smells there is down there...""",1120
Lapantouflemagic.DeepMinePILEstorage.DisplayName,Deep pile storage,1121
Lapantouflemagic.DeepMinestorage.Description,Repurposes an empty sector of the abandoned hooman facility to store an excessive amount of resources.,1122
Lapantouflemagic.DeepMinePILEstorage.FlavorDescription,"""This thing is so immense that we could spend a lifetime exploring it""
-An explorer beaver",1123
Lapantouflemagic.DeepMineBOXStorage.DisplayName,Deep crate storage,1124
Lapantouflemagic.DeepMineBOXStorage.FlavorDescription,"""Why did they need all this space? Were they planning to live there? To survive their own man-made apocalypse?""
-An explorer beaver",1125
Lapantouflemagic.NuclearWasteCollector.DisplayName,Nuclear Waste Mining Expedition Center,1126
Lapantouflemagic.NuclearWasteCollector.Description,"Sends down the abyss a team of beavers specialized in recovering the strange warm stuff the hoomans buried down there so long ago, so that it can be refined again into something useful.",1127
Lapantouflemagic.NuclearWasteCollector.FlavorDescription,"""Exploring? No no no... that's not my job, I do this one because I don’t want to be killed by some devious thing I can’t see.""",1128
Reciepe.BetterAlcohol.DisplayName,Combined Rice Alcohol Fermentation and Distillation,1129
Reciepe.ResinSynthesis.DisplayName,Artificial Resin Synthesis,1130
Reciepe.Cubane.DisplayName,Octanitrocubane Synthesis,1131
Lapantouflemagic.AbyssTourismOffice.DisplayName,Abyss Tourism Center,1132
Lapantouflemagic.AbyssTourismOffice.Description,"Organizes guided tours in safe and already explored sectors of the hooman derelict facility.
Guaranteed 100% Grue-free.",1133
Lapantouflemagic.AbyssTourismOffice.FlavorDescription,"""Who doesn't like the thrill of maybe being eaten by a grue, without actually being eaten by a grue?""",1134
Reciepe.Incinerate_sawdust.DisplayName,Burn Excess Sawdust,1137
Lapantouflemagic.HoomanUndergroundChemPlant.DisplayName,Hooman Underground Laboratory Operating Team,1138
Lapantouflemagic.HoomanUndergroundChemPlant.Description,"Sends down the abyss a team of chemist beavers to study and reactivate an ancient hooman chemical plant.
<color=#FF6EC7>Their processes were far more advanced than ours - we will surely learn so much! </color>",1139
Lapantouflemagic.HoomanUndergroundChemPlant.FlavorDescription,"""Manufacturing resin entirely from base elements? This is amazing!""",1140
Lapantouflemagic.NEWLumberjackHouse.DisplayName,Lumberjack's Barn,1141
Lapantouflemagic.NEWLumberjackHouse.Description,"A half-barn, half-lodge building used as a workplace for a group of lumberjacks. Contains a few tools to help them do their job efficiently.
Has a <color=#FF6EC7>triangle roof</color>, <color=#FF6EC7>Can support upgrades</color>
<color=#00FFFF>Works as a Levee</color>",1142
Lapantouflemagic.NEWLumberjackHouse.FlavorDescription,"""My daddy's the best! He built our entire house!""
 -Typical kit boasting",1143
Lapantouflemagic.TappersShack.Description,"Employs a whole team of tappers to harvest resin from pine trees.
Has a <color=#FF6EC7>triangle roof</color>, <color=#FF6EC7>Can support upgrades</color>
<color=#00FFFF>Works as a Levee</color>",761
Lapantouflemagic.TriangleGatheringHouse.DisplayName,Harvester's Cottage,1144
Lapantouflemagic.TriangleGatheringHouse.Description,"A reworked farmhouse used by a group of harvester beavers to meet and split work efficiently.
Has a <color=#FF6EC7>triangle roof</color>, <color=#FF6EC7>Can support upgrades</color>
<color=#00FFFF>Works as a Levee</color>",1145
Lapantouflemagic.TriangleGatheringHouse.FlavorDescription,"""Don't you dare come in my house covered in dirt and berry juice! Get a shower first or I'll toss you in the river myself!""
 -Mommy beaver, every evening.",1146
Lapantouflemagic.NEWFarmhouse.Description,"Employs a farmer that plant and harvest crops.
Has a <color=#FF6EC7>triangle roof</color>, <color=#FF6EC7>Can support upgrades</color>
<color=#00FFFF>Works as a Levee</color>",494
Lapantouflemagic.Woodupgrade.Description,"An upgrade module to be placed on top of an upgradable <color=#FFA500>Small Tower</color> (left) adjacent to a <color=#FF6EC7>triangle roof</color> building (right).
Employs <color=green>10 Haulers</color>"".
<color=#00FFFF>Works as a Levee</color>",974
Lapantouflemagic.NiceView.DisplayName,Observation Deck,455
Lapantouflemagic.ContaminatedJail.Description,"A jail for keeping contaminated beavers isolated from the rest of the population.
Jailed beavers will no longer need drinks, food, sleep, shelter nor cleaning until they feel better.",792
Reciepe.NitrateSynthesis.PluralDisplayName,Nitrate Synthesis,1150
Lapantouflemagic.AssemblyLine.DisplayName,Assembly Line,1151
Lapantouflemagic.AssemblyLine.Description,"A large industrial building in which to process large amounts of resources
<color=#00FFFF>Works as a Levee</color>",1152
Lapantouflemagic.AssemblyLine.FlavorDescription,"""Is that crane outside purely decorative?""",1153
Bot.DisplayName.WaterBeaver,Hauler Bot {0},1156
Lapantouflemagic.PhDInRobotics.DisplayName,PhD in Robotics,1157
Lapantouflemagic.PhDInRobotics.PluralDisplayName,PhDs in Robotics,1158
Lapantouflemagic.Heavygravitybattery.DisplayName,Heavy Gravity Battery,1159
Lapantouflemagic.Heavygravitybattery.Description,A heavy duty gravity battery using extremely dense matter as weight.,1160
Lapantouflemagic.Heavygravitybattery.FlavorDescription,"""Honestly this is wasteful, but people like the glow""",1161
Lapantouflemagic.BotHaulingStation.DisplayName,Hauling Bot Standby Area,1162
Lapantouflemagic.BotHaulingStation.Description,"Provides a starting location for the hauling bots programmed routine.
Bots with no pending deliveries will remain in standby there.",1163
Lapantouflemagic.BotHaulingStation.FlavorDescription,"""Just stay here and don't move""",1164
Lapantouflemagic.Toggle.Arrow,►,1168
Lapantouflemagic.FarmLumberjackUpgrade.DisplayName,Logging Loft,1169
Lapantouflemagic.FarmLumberjackUpgrade.Description,"An upgrade module to be placed on top of two adjacent <color=#FF6EC7>triangle roof</color> buildings.
Even more logging! Death to the trees !
Has a lot of storage space.
<color=#00FFFF>Works as a Levee</color>",1170
Lapantouflemagic.FarmLumberjackUpgrade.FlavorDescription,"""Can you imagine the pain if we didn’t insist to have a crane?""",1171
Lapantouflemagic.FarmUpgradeA.Description,"An upgrade module to be placed on top of two adjacent <color=#FF6EC7>triangle roof</color> buildings.
Employs <color=green>4 Builders</color>.
Can store a lot of junk picked up from rubble.
<color=#00FFFF>Works as a Levee</color>",486
Lapantouflemagic.FarmUpgradeC.Description,"An upgrade module to be placed on top of two adjacent <color=#FF6EC7>triangle roof</color> buildings.
The perfect place for nerdy beavers to play 'Tunnels and Hoomans'!
Contains some storage space for crates.
<color=#00FFFF>Works as a Levee</color>",492
Lapantouflemagic.FarmUpgradeD.Description,"An upgrade module to be placed on top of two adjacent <color=#FF6EC7>triangle roof</color> buildings.
Even more farming! We shall vainquish the cabbages!
Has a lot of storage space for harvested crops.
<color=#00FFFF>Plant some red cabbage near this building to remove the ""nothing to do"" mark</color>.
<color=#00FFFF>Works as a Levee</color>
<Color=red>CANNOT PLANT CROPS</color>",807
Lapantouflemagic.Woodupgrade_Gatherer.DisplayName,Harvester's Drying Tower,1172
Lapantouflemagic.Woodupgrade_Gatherer.Description,"An upgrade module to be placed on top of an upgradable <color=#FFA500>Small Tower</color> (left) adjacent to a <color=#FF6EC7>triangle roof</color> building (right)
Even more harvesting! Berries should watch out!
<color=#00FFFF>Works as a Levee</color>",1173
Lapantouflemagic.Woodupgrade_Gatherer.FlavorDescription,"""Just tie it up there and leave it overnight, when you’ll come back, it will behave better""",1174
Lapantouflemagic.Statue_Dunking.DisplayName,Statue of Dunking,1175
Lapantouflemagic.Statue_Dunking.Description,A statue to honor the... uuh... who did that?,1176
Lapantouflemagic.Statue_Dunking.FlavorDescription,Gblublbulbluglgll!,1177
Lapantouflemagic.Statue_Farmer.DisplayName,Farmer Statue,1178
Lapantouflemagic.Statue_Farmer.Description,"A statue to honor the work of farmers, without whom we would all starve.",1179
Lapantouflemagic.Statue_Farmer.FlavorDescription,"""Here's another bag of seeds!""",1180
Lapantouflemagic.Statue_Lumberjack.DisplayName,Lumberjack Statue,1181
Lapantouflemagic.Statue_Lumberjack.Description,"A statue to honor the work of Lumberjacks, without whom nothing would get built.",1182
Lapantouflemagic.Statue_Lumberjack.FlavorDescription,"""Which trees taste the best? Only us knows!""",1183
Lapantouflemagic.Statue_Metalworker.DisplayName,Metalworker Statue,1184
Lapantouflemagic.Statue_Metalworker.Description,"A statue to honor the work of Metalworkers, without whom there would be no progress.",1185
Lapantouflemagic.Statue_Metalworker.FlavorDescription,"""Blim! Blam! One more sawblade!""",1186
Lapantouflemagic.Statue_Pointer.DisplayName,Pointer Statue,1187
Lapantouflemagic.Statue_Pointer.Description,A statue showing every beaver's dream: to catch the flying pointy thing.,1188
Lapantouflemagic.Statue_Pointer.FlavorDescription,"""I wish for all bad water to turn into lemonade!""",1189
Lapantouflemagic.Statue_Pregnant.DisplayName,Pregnant Statue,1190
Lapantouflemagic.Statue_Pregnant.Description,A statue of a very big and very pregnant mommy beaver.,1191
Lapantouflemagic.Statue_Pregnant.FlavorDescription,"""If she actually gives birth, RUN!""",1192
Lapantouflemagic.Statue_UpsideDown.DisplayName,Upside-down Statue,1193
Lapantouflemagic.Statue_UpsideDown.Description,"A statue of a silly beaver, made by a silly beaver.
Carved in a single, massive piece of wood.",711
Lapantouflemagic.Statue_UpsideDown.FlavorDescription,"""¡ ǝǝǝdıʎ""",1195
Lapantouflemagic.MechanicalComputerBlueprint.DisplayName,Clockwork Robotic Controller,1011
Lapantouflemagic.MechanicalComputerBlueprint.PluralDisplayName,Clockwork Robotic Controllers,1012
Lapantouflemagic.GoldFence.DisplayName,Gold Fence,1194
Lapantouflemagic.GoldFence.Description,"A fence made out of solid gold for people who have waaay too much of it on their paws, somehow.",1195
Lapantouflemagic.GoldFence.FlavorDescription,"""Shinyyyy""",1196
Lapantouflemagic.FenceGate.DisplayName,Golden Gate,1197
Lapantouflemagic.FenceGate.Description,Allows classy beavers to go in and out of a fenced area.,1198
Lapantouflemagic.FenceGate.FlavorDescription,"""I can't explain why, but I feel like I should make it part of a bridge...""",1199
Lapantouflemagic.largefarmhouse.Description,"A large communal farmhouse for many beavers to work more efficiently.
<color=#00FFFF>Lotuses require 2-deep water!</color>
<color=red>The farm body can connect from the bottom to a ladder or pit-and-ladder lodge.
Can only plant Pumpkins & Lotus!</color>",911
Lapantouflemagic.WoodFenceGate.DisplayName,Wooden Fence Gate,1203
Lapantouflemagic.WoodFenceGate.Description,Allows beavers to go in and out of a fenced area.,1204
Lapantouflemagic.WoodFenceGate.FlavorDescription,"""I...guess it looks nicer to put fences between different crops""",1205
Lapantouflemagic.NewVineH.DisplayName,Grape Vine,568
Lapantouflemagic.Foundry.Description,"Refines the most advanced materials with unmatched efficiency.
<color=#FF6EC7>A true marvel of beaver technology. Its impressive silhouette is the hallmark of a modern industrial center !</color>
<color=#00FFFF>Some parts work as a Levee</color>",918
Lapantouflemagic.IrrigationLodge.Description,"Irrigate the ground in a moderate area.
<color=green>Water consumption scales with irrigated area.
Can repel ground contamination.</color>
<color=#FFA500>Small Tower</color>, <color=#FF6EC7>Can support upgrades</color>
<color=#00FFFF>Works as a Levee</color>",1100
Lapantouflemagic.IrrigationLodge.FlavorDescription,"""If only that reservoir was wider, we could use it as a bath...""
 -Toothless the Wise, elder beaver",1101
NeedGroup.Possessions.DisplayName,Possessions,1206
Lapantouflemagic.Petanque.DisplayName,Pétanque,1218
Lapantouflemagic.PetanqueCourt.DisplayName,Pétanque court,1219
Lapantouflemagic.PetanqueCourt.Description,A flat dirt square for beavers to play pétanque.,1220
Lapantouflemagic.PetanqueCourt.FlavorDescription,"""If you're going to play this on the 22nd floor, please don't overshoot too much.""",1221
Lapantouflemagic.Winery.Description,"A big house from which beavers specialized in all sorts of fermentation can process ingredients with unmatched speed and efficacy.
<color=#00FFFF>Works as a Levee</color>",565
Good.Processor.DisplayName,Processor,1222
Good.Processor.PluralDisplayName,Processors,1223
Lapantouflemagic.AbyssExcavator.DisplayName,Abyssal Excavation Drill,1224
Lapantouflemagic.AbyssExcavator.Description,"A miniaturized mechanical drill designed to dig out junk and collapsed tunnels from the depths of the abyss, and occasionnaly valuable ores. Requires prior work by explorers.",1225
Lapantouflemagic.AbyssExcavator.FlavorDescription,"""Brothers of the mine rejoice!
Swing, swing, swing with me
Raise your pick and raise your voice
Sing, sing, sing with me...""",1226
Lapantouflemagic.SupplementaryExplorationTeam.DisplayName,Supplementary Exploration Team,1227
Lapantouflemagic.SupplementaryExplorationTeam.Description,Hires five beavers to form a supplementary exploration team.,1228
Lapantouflemagic.SupplementaryExplorationTeam.FlavorDescription,"""I want a pet grue, do you think I'll find one?""",1229
Reciepe.Ineff_Plank.PluralDisplayName,Crude processing to planks,1230
Reciepe.Ineff_Log.PluralDisplayName,Crude processing to logs,1231
Lapantouflemagic.REDCabbage.DisplayName,Red Cabbage,1232
Lapantouflemagic.REDCabbage.FlavorDescription,Still tastes like cabbage.,1233
Lapantouflemagic.NewDistrictCenter.Description,"A large hut marking the center of a village
<color=red>Can connect from the bottom to a ladder or pit-and-ladder lodge.</color>
<color=#00FFFF>Works as a Levee</color>",916
Building.WoodFence_Whitepaws.Description,A small fence to contain those cursed <color=red>brambles</color>.,1234
Lapantouflemagic.Irrigation.Displayname,Irrigation,1235
Lapantouflagic.DetoxIrrigation.Whitepaws,Contamination Repelling Irrigation,1237
Lapantouflemagic.Aqueduct_Short.DisplayName,Short Aqueduct Segment,1238
Lapantouflemagic.Aqueduct_Short.Description,"A heavy duty bridge to carry an entire river.
The metal rings need to snap on <color=green>Giant Pillars</color>.",1239
Lapantouflemagic.Aqueduct_Long.DisplayName,Long Aqueduct Segment,1240
Lapantouflemagic.Aqueduct_Long.Description,"A heavy duty bridge to carry an entire river.
The metal rings need to snap on <color=green>Giant Pillars</color>.",1241
Lapantouflemagic.Aqueduct_L-Piece.DisplayName,Elbow Aqueduct Segment,1242
Lapantouflemagic.Aqueduct_L-Piece.Description,"A heavy duty bridge to carry an entire river.
Designed to solve most of your river-directing needs.
The metal rings need to snap on <color=green>Giant Pillars</color>.",1243
Lapantouflemagic.Aqueduct_T-Piece.DisplayName,Tee Aqueduct Segment,1244
Lapantouflemagic.Aqueduct_T-Piece.Description,"A heavy duty bridge to carry an entire river.
Designed to solve most of your river-splitting needs.
The metal rings need to snap on <color=green>Giant Pillars</color>.",1245
Lapantouflemagic.Aqueduct.FlavorDescription,"""Give it an incline and you get one of the most fun things in the world!""",1246
Lapantouflemagic.Aqueduct_LT-Piece.FlavorDescription,"""Give it an incline and you...probably will smash your head into the wall""",1247
Lapantouflemagic.Megaplatform.Description,"A gigantic platform capable of supporting enormous loads, comes with near everlasting artificial light thanks to the power of unethical animal experimentation.
The metal rings need to snap on <color=green>Giant Pillars</color>.",782
Lapantouflemagic.MECHwaterpump.DisplayName,Oversized Water Pump,1248
Lapantouflemagic.MECHwaterpump.Description,"An oversized pump equipped with several filters that can function autonomously.
Is equivalent to <color=red>five</color> basic water pumps.
Requires Planks to occasionally replace propeller blades.",1249
Lapantouflemagic.MECHwaterpump.FlavorDescription,"""Actually, we don't need to filtrate clear water that much, the first three filters are to remove all that mysterious meat and guts that shows up from the pointer knows where. By the way, have you seen Timmy?""
-A maintenance beaver",1250
Good.MECHWaterpumpBlueprint.DisplayName,Grand Dam Blueprint,1251
Good.MECHWaterpumpBlueprint.PluralDisplayName,Grand Dam Blueprints,1252
Good.MECHWaterpumpFancyBlueprint.DisplayName,Grand Dam Fancy Blueprint,1253
Good.MECHWaterpumpFancyBlueprint.PluralDisplayName,Grand Dam Fancy Blueprints,1254
Need.WaterpumpDeath.DeathMessage,<color=green>swam too close to an oversized waterpump and disappeared without a trace. It probably has been summoned to be the hero of a fantastic other world.</color>,1255
Need.WaterpumpDeath.DisplayName,Swimming Accident,1256
Recipe.AirshipGrandAdventure.DisplayName,Grand Tour,1257
Lapantouflemagic.Airship.DisplayName,Airship,1258
Lapantouflemagic.Airship.Description,"A masterfully crafted airship to travel the world at an incredible speed and bring back untold riches.
<color=#FF6EC7>No need to trade anymore, beavers of all tribes will give anything for a chance to get the ride of a lifetime.</color>
<color=green>Has the efficiency of 10 balloons.</color>",1259
Lapantouflemagic.Airship.FlavorDescription,"""I hope it doesn't crash into a skyberg""",1260
Lapantouflemagic.PilotsLicense.DisplayName,Pilot's License,1261
Lapantouflemagic.PilotsLicense.PluralDisplayName,Pilot's Licenses,1262
Building.PowerShaftVerticalTIntersection.DisplayName,Power Shaft Vertical T Intersection,taken from Emberpelts Faction
Building.PowerShaftUpwardTIntersection.DisplayName,Power Shaft Upward T Intersection,taken from Emberpelts Faction
Building.PowerShaftDownwardTIntersection.DisplayName,Power Shaft Downward T Intersection,taken from Emberpelts Faction
Lapantouflemagic.Aqueduct_Bridge.DisplayName,Aqueduct Bridge Segment,1263
Lapantouflemagic.Aqueduct_Bridge.Description,A small piece of aqueduct made out of light materials to bridge small gaps between two other segments.,1264
Lapantouflemagic.Aqueduct_Deadend.DisplayName,Aqueduct Deadend Segment,1265
Lapantouflemagic.Aqueduct_Deadend.Description,"A heavy duty bridge to carry an entire river.
Closed on three sides to direct water flow from above into the desired direction. Or to make a water maze if you fancy that.
The metal rings need to snap on <color=green>Giant Pillars</color>.",1266
Lapantouflemagic.NuclearWaterCollector.DisplayName,Abyssal Nuclear Power Plant Water Outflow,1267
Lapantouflemagic.NuclearWaterCollector.Description,"Allows the power plant to connect to the power network and start operating.
Cooling water pumped from the aquifer by the reactor is released from above.
<color=green>The source never runs dry and is not affected by badtides.</color>",1268
Lapantouflemagic.NuclearWaterCollector.FlavorDescription,"""Without the metal floor up there to dissipate heat, this would be boiling hot!""",1269
Lapantouflemagic.NuclearReactor3.DisplayName,Abyssal Nuclear Reactor,1069
Lapantouflemagic.NuclearReactor3.Description,"A high-power nuclear reactor powered by nuclear fuel.
Uses the abyss to tap directly into the aquifer for coolant.
<color=green>Is built from the inside like a wonder</color>.
<color=#00FFFF>Clean water is generated as a result</color>
Requires the <color=green>Abyssal Nuclear Power Plant Water Outflow</color> to allow power to be connected.",1070
Lapantouflemagic.NuclearReactor2.DisplayName,Breeder Nuclear Reactor,1067
Lapantouflemagic.NuclearReactor2.Description,"A medium-sized nuclear reactor powered by both nuclear waste and nuclear fuel.
Generates heat by consuming the radioactive elements found in bad water, maintaining the core itself nearly indefinitely.
<color=red>Deletes 1.5 m²/s of liquid.",1068
Lapantouflemagic.NuclearReactor1.DisplayName,Basic Nuclear Reactor,1065
Lapantouflemagic.NuclearReactor1.Description,"A relatively weak nuclear reactor powered by nuclear waste and the radioactive elements dissolved in bad water.
<color=red>Must be build on a bad water source</color>",1066
Lapantouflemagic.NuclearReactor.FlavorDescription,"""Every morning someone has to hit the big red button, and if you're not lucky, KABOOM !
Otherwise nothing happens until the next day. At least according to their media, that’s what hoomans did.""
 -A Hooman historian beaver",1071
Luc.Library.Description,"A large building with lots of books for studying.
The only way to obtain science.
<color=green>Is built from the inside like a wonder</color>.",910
Good.FruitParfait.DisplayName,Fruit Parfait,1294
Good.FruitParfait.PluralDisplayName,Fruit Parfaits,1295
Building.RangedCrossing.Whitepaws.DisplayName,Ranged District Crossing,1296
Building.RangedCrossing24.Whitepaws.Description,Transfers resources between two districts across a 24-wide gap.,1297
Building.RangedCrossing48.Whitepaws.Description,Transfers resources between two districts across a 48-wide gap.,1298
Building.RangedCrossing72.Whitepaws.Description,Transfers resources between two districts across a 72-wide gap.,1299
Building.RangedCrossing96.Whitepaws.Description,Transfers resources between two districts across a 96-wide gap.,1300
Building.RangedCrossing.Whitepaws.FlavorDescription,"""Suspiciously fast you say ? That's because we're in a game I tell you! None of you damn kits listen to me, looking at me like I'm crazy! This is all fake!""
- Mathilda the insane cook.",1301
Lapantouflemagic.Woodupgrade_Builders.Description,"An upgrade module to be placed on top of an upgradable <color=#FFA500>Small Tower</color> (left) adjacent to a <color=#FF6EC7>triangle roof</color> building (right)
Employs <color=green>8 Builders</color>.
<color=#00FFFF>Works as a Levee</color>",1302
Lapantouflemagic.Woodupgrade_Builders.DisplayName,Small Tower Upgrade : Builders ,1303
Lapantouflemagic.Woodupgrade_Builders.FlavorDescription,"""What's the tower for?""
 -A confused lumberjack beaver",1304
